CycNo,VMAX,YEAR,MONTH,DAY,HOUR,TIME,LAT,LON,REGION
47,29.0823395707,1953,6,5,6,1953-06-05 06:00:00,21.9,121.0,True
47,46.0541822594,1953,6,5,12,1953-06-05 12:00:00,22.8,121.8,True
47,46.0541822594,1953,6,5,18,1953-06-05 18:00:00,23.8,122.2,True
47,63.9456737527,1953,6,6,0,1953-06-06 00:00:00,24.5,123.0,True
47,63.9456737527,1953,6,6,6,1953-06-06 06:00:00,25.7,124.0,True
47,63.9456737527,1953,6,6,12,1953-06-06 12:00:00,27.5,125.9,True
47,54.89790308,1953,6,6,18,1953-06-06 18:00:00,29.8,128.1,True
49,131.785658818,1953,6,29,12,1953-06-29 12:00:00,13.1,137.0,True
49,131.785658818,1953,6,29,18,1953-06-29 18:00:00,13.7,135.7,True
49,131.785658818,1953,6,30,0,1953-06-30 00:00:00,14.1,134.1,True
49,131.785658818,1953,6,30,6,1953-06-30 06:00:00,14.8,133.3,True
49,131.785658818,1953,6,30,12,1953-06-30 12:00:00,15.9,132.4,True
49,131.785658818,1953,6,30,18,1953-06-30 18:00:00,16.3,131.2,True
49,126.718573522,1953,7,1,0,1953-07-01 00:00:00,16.5,130.0,True
49,121.681801927,1953,7,1,6,1953-07-01 06:00:00,16.6,129.0,True
49,121.681801927,1953,7,1,12,1953-07-01 12:00:00,16.9,128.2,True
49,121.681801927,1953,7,1,18,1953-07-01 18:00:00,17.2,127.7,True
49,111.702317073,1953,7,2,0,1953-07-02 00:00:00,17.5,127.2,True
49,101.853953839,1953,7,2,6,1953-07-02 06:00:00,18.5,126.9,True
49,101.853953839,1953,7,2,12,1953-07-02 12:00:00,19.4,126.5,True
49,101.853953839,1953,7,2,18,1953-07-02 18:00:00,20.2,125.9,True
49,101.853953839,1953,7,3,0,1953-07-03 00:00:00,21.0,125.0,True
49,92.1444164786,1953,7,3,6,1953-07-03 06:00:00,21.9,123.8,True
49,92.1444164786,1953,7,3,12,1953-07-03 12:00:00,22.8,122.4,True
49,73.1788969782,1953,7,3,18,1953-07-03 18:00:00,24.2,121.3,True
49,73.1788969782,1953,7,4,0,1953-07-04 00:00:00,25.3,120.7,True
51,13.3574581011,1953,7,30,0,1953-07-30 00:00:00,19.4,130.3,True
51,13.3574581011,1953,7,30,6,1953-07-30 06:00:00,20.5,131.2,True
51,17.1413263459,1953,7,30,12,1953-07-30 12:00:00,21.1,132.0,True
51,17.1413263459,1953,7,30,18,1953-07-30 18:00:00,21.7,132.8,True
51,21.0315923059,1953,7,31,0,1953-07-31 00:00:00,22.2,133.7,True
51,25.015184859,1953,7,31,6,1953-07-31 06:00:00,22.8,134.7,True
51,29.0823395707,1953,7,31,12,1953-07-31 12:00:00,23.2,135.8,True
51,37.4383549956,1953,7,31,18,1953-07-31 18:00:00,23.5,137.2,True
51,46.0541822594,1953,8,1,0,1953-08-01 00:00:00,24.2,138.3,True
51,54.89790308,1953,8,1,6,1953-08-01 06:00:00,24.4,139.2,True
51,63.9456737527,1953,8,1,12,1953-08-01 12:00:00,24.6,140.4,True
51,82.5825974371,1953,8,1,18,1953-08-01 18:00:00,25.2,141.2,True
51,82.5825974371,1953,8,2,0,1953-08-02 00:00:00,25.3,142.0,True
51,54.89790308,1953,8,2,6,1953-08-02 06:00:00,25.6,142.5,True
51,54.89790308,1953,8,2,12,1953-08-02 12:00:00,25.8,142.9,True
51,50.4491943148,1953,8,2,18,1953-08-02 18:00:00,26.5,142.9,True
51,46.0541822594,1953,8,3,0,1953-08-03 00:00:00,26.7,142.4,True
51,46.0541822594,1953,8,3,6,1953-08-03 06:00:00,26.5,141.7,True
51,46.0541822594,1953,8,3,12,1953-08-03 12:00:00,27.0,141.1,True
51,46.0541822594,1953,8,3,18,1953-08-03 18:00:00,27.6,140.6,True
51,41.7160219465,1953,8,4,0,1953-08-04 00:00:00,28.2,140.0,True
51,37.4383549956,1953,8,4,6,1953-08-04 06:00:00,28.3,139.3,True
51,37.4383549956,1953,8,4,12,1953-08-04 12:00:00,28.7,138.8,True
51,37.4383549956,1953,8,4,18,1953-08-04 18:00:00,29.2,138.7,True
51,37.4383549956,1953,8,5,0,1953-08-05 00:00:00,29.5,138.2,True
51,37.4383549956,1953,8,5,6,1953-08-05 06:00:00,30.0,137.8,True
52,59.3975444759,1953,8,10,6,1953-08-10 06:00:00,13.8,145.0,True
52,59.3975444759,1953,8,10,12,1953-08-10 12:00:00,13.9,143.8,True
52,82.5825974371,1953,8,10,18,1953-08-10 18:00:00,14.3,143.1,True
52,101.853953839,1953,8,11,0,1953-08-11 00:00:00,14.7,142.4,True
52,101.853953839,1953,8,11,6,1953-08-11 06:00:00,15.2,141.8,True
52,121.681801927,1953,8,11,12,1953-08-11 12:00:00,15.4,141.7,True
52,142.007917926,1953,8,11,18,1953-08-11 18:00:00,16.2,141.3,True
52,142.007917926,1953,8,12,0,1953-08-12 00:00:00,16.8,140.9,True
52,142.007917926,1953,8,12,6,1953-08-12 06:00:00,17.3,139.9,True
52,142.007917926,1953,8,12,12,1953-08-12 12:00:00,17.8,138.5,True
52,142.007917926,1953,8,12,18,1953-08-12 18:00:00,18.2,137.8,True
52,142.007917926,1953,8,13,0,1953-08-13 00:00:00,18.5,137.1,True
52,142.007917926,1953,8,13,6,1953-08-13 06:00:00,19.2,136.3,True
52,142.007917926,1953,8,13,12,1953-08-13 12:00:00,20.0,135.3,True
52,142.007917926,1953,8,13,18,1953-08-13 18:00:00,20.4,134.0,True
52,142.007917926,1953,8,14,0,1953-08-14 00:00:00,20.5,133.1,True
52,131.785658818,1953,8,14,6,1953-08-14 06:00:00,20.8,132.7,True
52,131.785658818,1953,8,14,12,1953-08-14 12:00:00,21.4,131.7,True
52,131.785658818,1953,8,14,18,1953-08-14 18:00:00,21.8,130.3,True
52,116.676111236,1953,8,15,0,1953-08-15 00:00:00,22.5,129.5,True
52,116.676111236,1953,8,15,6,1953-08-15 06:00:00,23.4,128.8,True
52,116.676111236,1953,8,15,12,1953-08-15 12:00:00,23.8,127.3,True
52,116.676111236,1953,8,15,18,1953-08-15 18:00:00,24.3,126.4,True
52,111.702317073,1953,8,16,0,1953-08-16 00:00:00,25.1,125.0,True
52,101.853953839,1953,8,16,6,1953-08-16 06:00:00,26.7,123.6,True
52,101.853953839,1953,8,16,12,1953-08-16 12:00:00,27.9,122.4,True
52,101.853953839,1953,8,16,18,1953-08-16 18:00:00,28.3,121.1,True
52,82.5825974371,1953,8,17,0,1953-08-17 00:00:00,28.5,120.0,True
54,21.0315923059,1953,8,12,0,1953-08-12 00:00:00,18.6,120.8,True
56,82.5825974371,1953,8,26,18,1953-08-26 18:00:00,16.3,149.5,True
56,82.5825974371,1953,8,27,0,1953-08-27 00:00:00,17.0,148.2,True
56,63.9456737527,1953,8,27,6,1953-08-27 06:00:00,17.8,146.8,True
56,63.9456737527,1953,8,27,12,1953-08-27 12:00:00,18.7,145.2,True
56,68.5401107021,1953,8,27,18,1953-08-27 18:00:00,19.3,143.3,True
56,73.1788969782,1953,8,28,0,1953-08-28 00:00:00,19.6,141.2,True
56,82.5825974371,1953,8,28,6,1953-08-28 06:00:00,19.9,139.0,True
56,82.5825974371,1953,8,28,12,1953-08-28 12:00:00,20.0,136.9,True
56,106.761288509,1953,8,28,18,1953-08-28 18:00:00,20.2,134.8,True
56,106.761288509,1953,8,29,0,1953-08-29 00:00:00,20.2,132.6,True
56,106.761288509,1953,8,29,6,1953-08-29 06:00:00,20.1,131.0,True
56,106.761288509,1953,8,29,12,1953-08-29 12:00:00,20.0,130.0,True
56,106.761288509,1953,8,29,18,1953-08-29 18:00:00,19.8,129.6,True
56,92.1444164786,1953,8,30,0,1953-08-30 00:00:00,19.4,129.0,True
56,77.8602623192,1953,8,30,6,1953-08-30 06:00:00,18.8,127.0,True
56,73.1788969782,1953,8,30,12,1953-08-30 12:00:00,18.3,125.6,True
56,73.1788969782,1953,8,30,18,1953-08-30 18:00:00,18.3,125.1,True
56,92.1444164786,1953,8,31,0,1953-08-31 00:00:00,18.3,124.3,True
56,106.761288509,1953,8,31,6,1953-08-31 06:00:00,19.1,123.6,True
56,106.761288509,1953,8,31,12,1953-08-31 12:00:00,20.0,123.0,True
56,106.761288509,1953,8,31,18,1953-08-31 18:00:00,21.1,121.5,True
59,46.0541822594,1953,9,20,0,1953-09-20 00:00:00,13.0,137.3,True
59,59.3975444759,1953,9,20,6,1953-09-20 06:00:00,13.2,137.0,True
59,59.3975444759,1953,9,20,12,1953-09-20 12:00:00,13.5,136.5,True
59,59.3975444759,1953,9,20,18,1953-09-20 18:00:00,14.0,136.1,True
59,50.4491943148,1953,9,21,0,1953-09-21 00:00:00,14.5,135.6,True
59,50.4491943148,1953,9,21,6,1953-09-21 06:00:00,15.4,135.0,True
59,59.3975444759,1953,9,21,12,1953-09-21 12:00:00,16.2,134.5,True
59,68.5401107021,1953,9,21,18,1953-09-21 18:00:00,17.1,134.0,True
59,82.5825974371,1953,9,22,0,1953-09-22 00:00:00,18.1,133.5,True
59,131.785658818,1953,9,22,6,1953-09-22 06:00:00,19.5,133.2,True
59,116.676111236,1953,9,22,12,1953-09-22 12:00:00,20.5,133.1,True
59,101.853953839,1953,9,22,18,1953-09-22 18:00:00,21.5,132.9,True
59,101.853953839,1953,9,23,0,1953-09-23 00:00:00,22.5,133.0,True
59,101.853953839,1953,9,23,6,1953-09-23 06:00:00,23.3,133.1,True
59,73.1788969782,1953,9,23,12,1953-09-23 12:00:00,24.1,133.1,True
59,73.1788969782,1953,9,23,18,1953-09-23 18:00:00,24.8,133.1,True
59,73.1788969782,1953,9,24,0,1953-09-24 00:00:00,25.7,133.2,True
59,73.1788969782,1953,9,24,6,1953-09-24 06:00:00,26.8,133.6,True
59,73.1788969782,1953,9,24,12,1953-09-24 12:00:00,28.2,133.8,True
59,50.4491943148,1953,9,24,18,1953-09-24 18:00:00,29.8,134.2,True
61,29.0823395707,1953,10,3,12,1953-10-03 12:00:00,21.5,122.2,True
61,29.0823395707,1953,10,3,18,1953-10-03 18:00:00,22.0,124.0,True
61,37.4383549956,1953,10,4,0,1953-10-04 00:00:00,22.5,125.5,True
61,46.0541822594,1953,10,4,6,1953-10-04 06:00:00,22.6,126.5,True
61,46.0541822594,1953,10,4,12,1953-10-04 12:00:00,22.5,127.5,True
61,46.0541822594,1953,10,4,18,1953-10-04 18:00:00,22.6,128.4,True
61,46.0541822594,1953,10,5,0,1953-10-05 00:00:00,22.5,130.5,True
61,46.0541822594,1953,10,5,6,1953-10-05 06:00:00,23.0,132.5,True
61,46.0541822594,1953,10,5,12,1953-10-05 12:00:00,24.0,135.0,True
61,54.89790308,1953,10,5,18,1953-10-05 18:00:00,25.4,137.5,True
61,59.3975444759,1953,10,6,0,1953-10-06 00:00:00,26.5,139.0,True
61,59.3975444759,1953,10,6,6,1953-10-06 06:00:00,27.2,142.0,True
61,82.5825974371,1953,10,6,12,1953-10-06 12:00:00,28.5,144.0,True
61,54.89790308,1953,10,6,18,1953-10-06 18:00:00,29.8,146.2,True
63,29.0823395707,1953,10,13,18,1953-10-13 18:00:00,13.5,147.5,True
63,33.2254405055,1953,10,14,0,1953-10-14 00:00:00,13.8,146.2,True
63,37.4383549956,1953,10,14,6,1953-10-14 06:00:00,13.9,145.3,True
63,37.4383549956,1953,10,14,12,1953-10-14 12:00:00,14.0,144.2,True
63,46.0541822594,1953,10,14,18,1953-10-14 18:00:00,14.0,144.0,True
63,50.4491943148,1953,10,15,0,1953-10-15 00:00:00,14.1,143.8,True
63,50.4491943148,1953,10,15,6,1953-10-15 06:00:00,14.2,143.7,True
63,50.4491943148,1953,10,15,12,1953-10-15 12:00:00,14.5,143.5,True
63,54.89790308,1953,10,15,18,1953-10-15 18:00:00,15.0,142.9,True
63,63.9456737527,1953,10,16,0,1953-10-16 00:00:00,15.3,142.3,True
63,68.5401107021,1953,10,16,6,1953-10-16 06:00:00,15.9,142.0,True
63,73.1788969782,1953,10,16,12,1953-10-16 12:00:00,16.4,141.6,True
63,73.1788969782,1953,10,16,18,1953-10-16 18:00:00,16.8,141.2,True
63,73.1788969782,1953,10,17,0,1953-10-17 00:00:00,17.2,141.0,True
63,73.1788969782,1953,10,17,6,1953-10-17 06:00:00,17.6,141.0,True
63,73.1788969782,1953,10,17,12,1953-10-17 12:00:00,18.3,141.3,True
63,73.1788969782,1953,10,17,18,1953-10-17 18:00:00,19.0,142.0,True
63,73.1788969782,1953,10,18,0,1953-10-18 00:00:00,19.8,142.5,True
63,73.1788969782,1953,10,18,6,1953-10-18 06:00:00,21.7,143.5,True
63,77.8602623192,1953,10,18,12,1953-10-18 12:00:00,23.5,144.5,True
63,82.5825974371,1953,10,18,18,1953-10-18 18:00:00,25.8,144.8,True
63,82.5825974371,1953,10,19,0,1953-10-19 00:00:00,28.0,145.0,True
64,17.1413263459,1953,10,27,6,1953-10-27 06:00:00,13.2,125.7,True
64,21.0315923059,1953,10,27,12,1953-10-27 12:00:00,13.9,124.2,True
64,25.015184859,1953,10,27,18,1953-10-27 18:00:00,14.3,123.0,True
64,29.0823395707,1953,10,28,0,1953-10-28 00:00:00,14.9,121.5,True
64,37.4383549956,1953,10,28,6,1953-10-28 06:00:00,15.2,120.4,True
65,54.89790308,1953,11,15,6,1953-11-15 06:00:00,13.2,128.6,True
65,68.5401107021,1953,11,15,12,1953-11-15 12:00:00,14.1,127.6,True
65,73.1788969782,1953,11,15,18,1953-11-15 18:00:00,15.0,126.6,True
65,82.5825974371,1953,11,16,0,1953-11-16 00:00:00,15.8,125.5,True
65,73.1788969782,1953,11,16,6,1953-11-16 06:00:00,16.2,124.4,True
65,68.5401107021,1953,11,16,12,1953-11-16 12:00:00,16.8,123.2,True
65,73.1788969782,1953,11,16,18,1953-11-16 18:00:00,17.4,122.2,True
65,68.5401107021,1953,11,17,0,1953-11-17 00:00:00,17.8,121.5,True
65,63.9456737527,1953,11,17,6,1953-11-17 06:00:00,18.0,120.8,True
65,73.1788969782,1953,11,17,12,1953-11-17 12:00:00,18.3,120.2,True
65,101.853953839,1953,11,18,6,1953-11-18 06:00:00,20.1,120.0,True
65,87.3444319893,1953,11,18,12,1953-11-18 12:00:00,20.5,120.9,True
65,68.5401107021,1953,11,18,18,1953-11-18 18:00:00,20.8,122.1,True
65,59.3975444759,1953,11,19,0,1953-11-19 00:00:00,20.7,123.5,True
65,46.0541822594,1953,11,19,6,1953-11-19 06:00:00,20.0,125.0,True
65,37.4383549956,1953,11,19,12,1953-11-19 12:00:00,18.0,123.0,True
65,29.0823395707,1953,11,19,18,1953-11-19 18:00:00,17.0,122.0,True
65,21.0315923059,1953,11,20,0,1953-11-20 00:00:00,16.0,121.0,True
68,63.9456737527,1953,12,14,6,1953-12-14 06:00:00,14.5,149.1,True
68,82.5825974371,1953,12,14,12,1953-12-14 12:00:00,15.2,148.3,True
68,82.5825974371,1953,12,14,18,1953-12-14 18:00:00,16.0,147.5,True
68,77.8602623192,1953,12,15,0,1953-12-15 00:00:00,16.7,147.0,True
68,73.1788969782,1953,12,15,6,1953-12-15 06:00:00,17.4,146.7,True
68,73.1788969782,1953,12,15,12,1953-12-15 12:00:00,17.8,146.3,True
68,73.1788969782,1953,12,15,18,1953-12-15 18:00:00,18.5,146.2,True
68,73.1788969782,1953,12,16,0,1953-12-16 00:00:00,18.8,145.9,True
68,73.1788969782,1953,12,16,6,1953-12-16 06:00:00,19.5,145.7,True
68,77.8602623192,1953,12,16,12,1953-12-16 12:00:00,19.7,145.5,True
68,77.8602623192,1953,12,16,18,1953-12-16 18:00:00,19.8,145.2,True
68,77.8602623192,1953,12,17,0,1953-12-17 00:00:00,19.9,145.1,True
68,77.8602623192,1953,12,17,6,1953-12-17 06:00:00,20.2,144.5,True
68,77.8602623192,1953,12,17,12,1953-12-17 12:00:00,20.2,143.7,True
68,77.8602623192,1953,12,17,18,1953-12-17 18:00:00,20.2,143.3,True
68,77.8602623192,1953,12,18,0,1953-12-18 00:00:00,20.4,142.1,True
68,77.8602623192,1953,12,18,6,1953-12-18 06:00:00,20.5,141.9,True
68,77.8602623192,1953,12,18,12,1953-12-18 12:00:00,20.6,141.4,True
68,77.8602623192,1953,12,18,18,1953-12-18 18:00:00,20.8,141.6,True
68,77.8602623192,1953,12,19,0,1953-12-19 00:00:00,21.8,141.5,True
68,82.5825974371,1953,12,19,6,1953-12-19 06:00:00,22.8,141.5,True
68,82.5825974371,1953,12,19,12,1953-12-19 12:00:00,23.4,141.3,True
68,92.1444164786,1953,12,19,18,1953-12-19 18:00:00,24.0,141.8,True
68,101.853953839,1953,12,20,0,1953-12-20 00:00:00,24.4,142.6,True
68,116.676111236,1953,12,20,6,1953-12-20 06:00:00,24.3,144.1,True
68,131.785658818,1953,12,20,12,1953-12-20 12:00:00,24.1,145.8,True
68,106.761288509,1953,12,20,18,1953-12-20 18:00:00,24.7,148.2,True
72,29.0823395707,1954,8,11,18,1954-08-11 18:00:00,20.0,136.1,True
72,29.0823395707,1954,8,12,0,1954-08-12 00:00:00,20.5,135.0,True
72,29.0823395707,1954,8,12,6,1954-08-12 06:00:00,21.0,134.0,True
72,33.2254405055,1954,8,12,12,1954-08-12 12:00:00,22.0,133.3,True
72,37.4383549956,1954,8,12,18,1954-08-12 18:00:00,22.8,132.7,True
72,46.0541822594,1954,8,13,0,1954-08-13 00:00:00,23.7,131.9,True
72,54.89790308,1954,8,13,6,1954-08-13 06:00:00,23.8,131.6,True
72,54.89790308,1954,8,13,12,1954-08-13 12:00:00,24.0,130.8,True
72,54.89790308,1954,8,13,18,1954-08-13 18:00:00,24.4,129.0,True
72,54.89790308,1954,8,14,0,1954-08-14 00:00:00,24.4,128.9,True
72,54.89790308,1954,8,14,6,1954-08-14 06:00:00,24.5,128.6,True
72,68.5401107021,1954,8,14,12,1954-08-14 12:00:00,24.8,128.2,True
72,68.5401107021,1954,8,14,18,1954-08-14 18:00:00,25.3,128.2,True
72,82.5825974371,1954,8,15,0,1954-08-15 00:00:00,25.6,128.1,True
72,82.5825974371,1954,8,15,6,1954-08-15 06:00:00,26.0,127.9,True
72,73.1788969782,1954,8,15,12,1954-08-15 12:00:00,26.5,127.7,True
72,59.3975444759,1954,8,15,18,1954-08-15 18:00:00,27.2,127.4,True
72,59.3975444759,1954,8,16,0,1954-08-16 00:00:00,27.7,127.4,True
72,59.3975444759,1954,8,16,6,1954-08-16 06:00:00,28.1,127.6,True
72,59.3975444759,1954,8,16,12,1954-08-16 12:00:00,28.6,127.6,True
72,63.9456737527,1954,8,16,18,1954-08-16 18:00:00,28.9,127.9,True
72,68.5401107021,1954,8,17,0,1954-08-17 00:00:00,29.2,128.1,True
74,41.7160219465,1954,8,24,12,1954-08-24 12:00:00,13.4,145.1,True
74,41.7160219465,1954,8,24,18,1954-08-24 18:00:00,13.8,143.1,True
74,46.0541822594,1954,8,25,0,1954-08-25 00:00:00,14.4,141.0,True
74,50.4491943148,1954,8,25,6,1954-08-25 06:00:00,14.9,139.1,True
74,54.89790308,1954,8,25,12,1954-08-25 12:00:00,15.3,137.8,True
74,59.3975444759,1954,8,25,18,1954-08-25 18:00:00,15.8,136.1,True
74,82.5825974371,1954,8,26,0,1954-08-26 00:00:00,16.1,134.8,True
74,111.702317073,1954,8,26,6,1954-08-26 06:00:00,16.5,132.8,True
74,111.702317073,1954,8,26,12,1954-08-26 12:00:00,16.9,131.3,True
74,131.785658818,1954,8,26,18,1954-08-26 18:00:00,17.4,129.8,True
74,131.785658818,1954,8,27,0,1954-08-27 00:00:00,18.1,128.3,True
74,111.702317073,1954,8,27,6,1954-08-27 06:00:00,18.7,126.9,True
74,111.702317073,1954,8,27,12,1954-08-27 12:00:00,19.2,125.2,True
74,106.761288509,1954,8,27,18,1954-08-27 18:00:00,19.3,123.8,True
74,101.853953839,1954,8,28,0,1954-08-28 00:00:00,19.6,121.9,True
74,73.1788969782,1954,8,28,6,1954-08-28 06:00:00,19.8,120.2,True
77,6.19397739603,1954,8,28,6,1954-08-28 06:00:00,13.0,150.0,True
77,6.19397739603,1954,8,28,12,1954-08-28 12:00:00,13.6,149.1,True
77,6.19397739603,1954,8,28,18,1954-08-28 18:00:00,14.0,148.2,True
77,6.19397739603,1954,8,29,0,1954-08-29 00:00:00,14.7,147.3,True
77,6.19397739603,1954,8,29,6,1954-08-29 06:00:00,15.0,146.5,True
77,6.19397739603,1954,8,29,12,1954-08-29 12:00:00,15.5,145.3,True
77,6.19397739603,1954,8,29,18,1954-08-29 18:00:00,15.8,144.5,True
77,6.19397739603,1954,8,30,0,1954-08-30 00:00:00,16.3,143.7,True
77,13.3574581011,1954,8,30,6,1954-08-30 06:00:00,16.7,142.6,True
77,17.1413263459,1954,8,30,12,1954-08-30 12:00:00,18.0,141.9,True
77,17.1413263459,1954,8,30,18,1954-08-30 18:00:00,19.5,141.6,True
77,17.1413263459,1954,8,31,0,1954-08-31 00:00:00,20.8,141.6,True
77,17.1413263459,1954,8,31,6,1954-08-31 06:00:00,22.2,142.0,True
77,21.0315923059,1954,8,31,12,1954-08-31 12:00:00,22.6,142.4,True
77,29.0823395707,1954,8,31,18,1954-08-31 18:00:00,23.0,142.8,True
77,29.0823395707,1954,9,1,0,1954-09-01 00:00:00,23.5,143.0,True
77,29.0823395707,1954,9,1,6,1954-09-01 06:00:00,23.8,142.9,True
77,29.0823395707,1954,9,1,12,1954-09-01 12:00:00,23.9,142.8,True
77,29.0823395707,1954,9,1,18,1954-09-01 18:00:00,24.0,142.6,True
77,29.0823395707,1954,9,2,0,1954-09-02 00:00:00,24.0,142.5,True
77,29.0823395707,1954,9,2,6,1954-09-02 06:00:00,24.2,142.2,True
77,29.0823395707,1954,9,2,12,1954-09-02 12:00:00,24.4,141.9,True
77,29.0823395707,1954,9,2,18,1954-09-02 18:00:00,24.6,141.6,True
77,29.0823395707,1954,9,3,0,1954-09-03 00:00:00,24.8,141.5,True
77,29.0823395707,1954,9,3,6,1954-09-03 06:00:00,25.0,141.2,True
77,29.0823395707,1954,9,3,12,1954-09-03 12:00:00,25.1,140.8,True
77,29.0823395707,1954,9,3,18,1954-09-03 18:00:00,25.2,140.3,True
77,29.0823395707,1954,9,4,0,1954-09-04 00:00:00,25.3,139.8,True
77,29.0823395707,1954,9,4,6,1954-09-04 06:00:00,25.3,139.3,True
77,29.0823395707,1954,9,4,12,1954-09-04 12:00:00,25.3,138.5,True
77,29.0823395707,1954,9,4,18,1954-09-04 18:00:00,25.4,137.8,True
77,37.4383549956,1954,9,5,0,1954-09-05 00:00:00,25.5,136.9,True
77,41.7160219465,1954,9,5,6,1954-09-05 06:00:00,25.7,136.2,True
77,41.7160219465,1954,9,5,12,1954-09-05 12:00:00,25.9,135.3,True
77,41.7160219465,1954,9,5,18,1954-09-05 18:00:00,26.3,134.6,True
77,54.89790308,1954,9,6,0,1954-09-06 00:00:00,26.8,133.9,True
77,73.1788969782,1954,9,6,6,1954-09-06 06:00:00,27.2,133.4,True
77,73.1788969782,1954,9,6,12,1954-09-06 12:00:00,27.5,132.7,True
77,68.5401107021,1954,9,6,18,1954-09-06 18:00:00,28.0,132.0,True
77,63.9456737527,1954,9,7,0,1954-09-07 00:00:00,29.6,131.6,True
78,50.4491943148,1954,9,5,12,1954-09-05 12:00:00,19.8,149.7,True
78,59.3975444759,1954,9,5,18,1954-09-05 18:00:00,20.0,148.8,True
78,59.3975444759,1954,9,6,0,1954-09-06 00:00:00,20.0,148.0,True
78,59.3975444759,1954,9,6,6,1954-09-06 06:00:00,19.9,147.1,True
78,68.5401107021,1954,9,6,12,1954-09-06 12:00:00,19.6,146.2,True
78,77.8602623192,1954,9,6,18,1954-09-06 18:00:00,19.4,145.3,True
78,77.8602623192,1954,9,7,0,1954-09-07 00:00:00,19.4,144.3,True
78,111.702317073,1954,9,7,6,1954-09-07 06:00:00,19.9,143.7,True
78,101.853953839,1954,9,7,12,1954-09-07 12:00:00,20.2,142.5,True
78,92.1444164786,1954,9,7,18,1954-09-07 18:00:00,20.3,141.8,True
78,82.5825974371,1954,9,8,0,1954-09-08 00:00:00,20.5,141.2,True
78,73.1788969782,1954,9,8,6,1954-09-08 06:00:00,20.7,140.3,True
78,87.3444319893,1954,9,8,12,1954-09-08 12:00:00,20.9,139.7,True
78,101.853953839,1954,9,8,18,1954-09-08 18:00:00,21.0,139.1,True
78,101.853953839,1954,9,9,0,1954-09-09 00:00:00,21.0,138.5,True
78,92.1444164786,1954,9,9,6,1954-09-09 06:00:00,21.3,137.8,True
78,82.5825974371,1954,9,9,12,1954-09-09 12:00:00,21.7,137.3,True
78,82.5825974371,1954,9,9,18,1954-09-09 18:00:00,22.3,137.0,True
78,82.5825974371,1954,9,10,0,1954-09-10 00:00:00,22.8,136.5,True
78,63.9456737527,1954,9,10,6,1954-09-10 06:00:00,22.9,136.1,True
78,59.3975444759,1954,9,10,12,1954-09-10 12:00:00,22.9,135.6,True
78,59.3975444759,1954,9,10,18,1954-09-10 18:00:00,23.5,135.1,True
78,59.3975444759,1954,9,11,0,1954-09-11 00:00:00,23.8,134.8,True
78,59.3975444759,1954,9,11,6,1954-09-11 06:00:00,24.5,134.4,True
78,59.3975444759,1954,9,11,12,1954-09-11 12:00:00,25.0,133.8,True
78,63.9456737527,1954,9,11,18,1954-09-11 18:00:00,25.3,133.0,True
78,92.1444164786,1954,9,12,0,1954-09-12 00:00:00,26.1,132.5,True
78,87.3444319893,1954,9,12,6,1954-09-12 06:00:00,27.3,132.1,True
78,82.5825974371,1954,9,12,12,1954-09-12 12:00:00,27.7,131.2,True
78,82.5825974371,1954,9,12,18,1954-09-12 18:00:00,28.5,130.8,True
78,82.5825974371,1954,9,13,0,1954-09-13 00:00:00,29.5,131.0,True
79,46.0541822594,1954,9,13,12,1954-09-13 12:00:00,17.3,148.8,True
79,54.89790308,1954,9,13,18,1954-09-13 18:00:00,16.5,147.5,True
79,54.89790308,1954,9,14,0,1954-09-14 00:00:00,16.5,146.4,True
79,54.89790308,1954,9,14,6,1954-09-14 06:00:00,16.8,145.0,True
79,59.3975444759,1954,9,14,12,1954-09-14 12:00:00,16.5,144.0,True
79,59.3975444759,1954,9,14,18,1954-09-14 18:00:00,17.0,143.1,True
79,59.3975444759,1954,9,15,0,1954-09-15 00:00:00,17.8,142.2,True
79,73.1788969782,1954,9,15,6,1954-09-15 06:00:00,18.8,141.0,True
79,82.5825974371,1954,9,15,12,1954-09-15 12:00:00,19.6,139.8,True
79,82.5825974371,1954,9,15,18,1954-09-15 18:00:00,20.3,139.0,True
79,82.5825974371,1954,9,16,0,1954-09-16 00:00:00,21.3,138.2,True
79,73.1788969782,1954,9,16,6,1954-09-16 06:00:00,22.7,137.5,True
79,63.9456737527,1954,9,16,12,1954-09-16 12:00:00,23.8,136.2,True
79,63.9456737527,1954,9,16,18,1954-09-16 18:00:00,25.3,136.0,True
79,63.9456737527,1954,9,17,0,1954-09-17 00:00:00,26.8,135.0,True
79,59.3975444759,1954,9,17,6,1954-09-17 06:00:00,27.8,134.2,True
79,54.89790308,1954,9,17,12,1954-09-17 12:00:00,29.0,134.0,True
81,50.4491943148,1954,9,30,0,1954-09-30 00:00:00,15.5,145.9,True
81,50.4491943148,1954,9,30,6,1954-09-30 06:00:00,15.6,145.7,True
81,50.4491943148,1954,9,30,12,1954-09-30 12:00:00,15.6,145.5,True
81,50.4491943148,1954,9,30,18,1954-09-30 18:00:00,15.6,145.2,True
81,50.4491943148,1954,10,1,0,1954-10-01 00:00:00,15.6,144.9,True
81,50.4491943148,1954,10,1,6,1954-10-01 06:00:00,15.6,144.7,True
81,50.4491943148,1954,10,1,12,1954-10-01 12:00:00,15.5,144.5,True
81,50.4491943148,1954,10,1,18,1954-10-01 18:00:00,15.5,144.3,True
